time,symbol,timeframe,open,high,low,close,tick_volume,real_volume,spread,timestamp,SMA_5,EMA_5,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,WMA_10,WMA_20,WMA_50,MACD,MACD_signal,MACD_hist,ADX,ADX_plus,ADX_minus,SAR,RSI_14,RSI_21,RSI_28,STOCH_K,STOCH_D,WILLR,ROC_10,ROC_20,ROC_50,MOM,CCI,BB_upper,BB_middle,BB_lower,BB_pct_b,BB_width,ATR_14,ATR_21,ATR_pct,KELT_upper,KELT_middle,KELT_lower,DONCH_upper,DONCH_lower,DONCH_middle,VOL_SMA_10,VOL_SMA_20,VOL_SMA_50,VOL_ratio,OBV,OBV_SMA,MFI,VWAP,PATTERN_DOJI,PATTERN_HAMMER,PATTERN_INVERTED_HAMMER,PATTERN_SHOOTING_STAR,PATTERN_ENGULFING,PATTERN_HARAMI,PATTERN_MORNING_STAR,PATTERN_EVENING_STAR,PATTERN_THREE_WHITE_SOLDIERS,PATTERN_THREE_BLACK_CROWS,HL_range,HL_range_pct,body_size,body_size_pct,upper_shadow,lower_shadow,is_bullish,resistance,support,dist_to_resistance,dist_to_support,returns,log_returns,volatility_10,skew_10,kurt_10,volatility_20,skew_20,kurt_20,volatility_50,skew_50,kurt_50,zscore_20,hour,day_of_week,day_of_month,week_of_year,month,quarter,year,is_weekend,is_monday,is_friday,is_month_start,is_month_end,is_quarter_start,is_quarter_end,session_sydney,session_tokyo,session_london,session_newyork,overlap_london_newyork,overlap_tokyo_london,main_session,is_liquid_hours,is_low_liquidity,is_peak_hours,hours_since_london_open,hours_since_ny_open,hour_sin,hour_cos,day_sin,day_cos,dom_sin,dom_cos,month_sin,month_cos,minutes_since_midnight,time_of_day_normalized,days_since_month_start,days_to_month_end,is_first_hour_london,is_last_hour_ny,is_first_day_of_week,is_last_day_of_week,is_first_5_days,is_last_5_days,week_of_month,future_price,target
2025-10-30 05:00:00,XAUUSD,H1,3921.84,3938.21,3915.08,3938.01,4294,0,5,2025-10-30 05:00:00,3942.1780000000012,3940.148372275288,3949.220999999999,3950.3297160468182,3980.323500000001,3969.8999408219834,,,,,,,3942.3130909090914,3962.88280952381,,,,,,14.429711320237121,28.83832242213158,3966.44,44.69275656975108,45.4082178324624,,17.884142136468743,22.924187811733578,-79.20747188973499,-1.3764190564917733,-1.0115000314208422,,-54.95999999999958,-87.20906998539637,4050.304113393845,3980.323500000001,3910.3428866061568,0.1976769854683584,0.03516327926302679,23.296322556399474,22.86711262282691,0.5915760131741532,4018.54547062396,3969.8999408219834,3921.254411020007,4030.22,3915.08,3972.6499999999996,5161.4,5226.8,,0.8215351649192623,-15658.0,2480.15,19.89996759243797,3941.7385314129797,0,0,0,0,0,0,0,0,0,0,23.13000000000011,0.5873524952958501,16.170000000000073,0.4106134824441805,0.1999999999998181,6.760000000000218,1,4030.22,3915.08,2.3415379849213074,0.5822737880300022,0.0041179440367580256,0.004109488510188222,0.004090248140577219,-0.10064522128591805,-1.6740885285489375,0.003640398797332522,-0.17000130089411797,-0.8450094738141365,,,,-1.1786720993344462,5,3,30,44,10,4,2025,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,21,16,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-1.133107779529596e-15,1.0,-0.8660254037844386,0.5000000000000001,300,0.20833333333333334,29,1,0,0,0,0,0,1,5,3961.58,1
2025-10-30 06:00:00,XAUUSD,H1,3938.1,3981.86,3935.02,3972.7,5120,0,5,2025-10-30 06:00:00,3946.1560000000013,3950.998914850192,3947.022999999999,3954.3970404019424,3978.883500000001,3970.1666131246516,,,,,,,3946.582000000001,3962.156761904763,,,,,,25.219181401737746,24.887703711741985,3915.08,54.7511461501035,52.42407721592364,,26.506616475420326,21.77083190310779,-46.270048489369856,-0.5502318083050461,-0.7197301012120461,,-21.980000000000018,2.5167231574952305,4048.244343211295,3978.883500000001,3909.5226567887066,0.45542513820683966,0.03486447553002956,24.97801380237095,24.008678688406587,0.6287415058366086,4023.3155899464305,3970.1666131246516,3917.0176363028727,4030.22,3915.08,3972.6499999999996,5199.7,5225.0,,0.9799043062200957,-10538.0,1198.55,27.11993971374536,3944.962450229409,0,0,0,0,0,0,0,0,0,0,46.840000000000146,1.17904699574597,34.59999999999991,0.8709441941249002,9.16000000000031,3.0799999999999272,1,4030.22,3915.08,1.4478817932388548,1.4503989729906586,0.008809017752621218,0.00877044471726051,0.005207382505785674,0.3757617852039694,-0.8189802976873111,0.003958849282008598,0.2628436805868826,0.06037521582394083,,,,-0.1737848043381304,6,3,30,44,10,4,2025,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,22,17,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-1.133107779529596e-15,1.0,-0.8660254037844386,0.5000000000000001,360,0.25,29,1,0,0,0,0,0,1,5,3976.53,1
2025-10-30 07:00:00,XAUUSD,H1,3972.69,3978.55,3947.18,3963.64,5160,0,5,2025-10-30 07:00:00,3948.830000000001,3955.212609900128,3946.448999999999,3956.0775785106803,3976.220500000001,3969.545030922304,,,,,,,3949.6032727272736,3960.705000000001,,,,,,22.95146923140478,22.64979805970249,3915.08,52.08684639801485,50.6394171768398,,41.53671789322938,28.642492168372822,-49.91232594120701,-0.14460696632724312,-1.3258980806094334,,-5.7400000000002365,15.30294821517529,4043.5998907584344,3976.220500000001,3908.841109241567,0.4066443028172803,0.03389117417328017,25.434584245058765,24.35921779848248,0.6416976376527325,4023.653110061905,3969.545030922304,3915.4369517827026,4030.22,3915.08,3972.6499999999996,5056.4,5216.25,,0.9892163910855499,-15698.0,-607.8,27.31501681855993,3947.351004681433,0,0,0,0,0,-100,0,0,0,0,31.370000000000346,0.791444228032827,9.050000000000182,0.22832547860048297,5.860000000000127,16.460000000000036,0,4030.22,3915.08,1.6797691011292633,1.225136490700466,-0.00228056485513628,-0.002283169303661491,0.00485191706682129,0.38059853007249395,-0.3907378768194794,0.0038522263715754647,0.46781419736089597,0.5096950479086552,,,,-0.3639675125415824,7,3,30,44,10,4,2025,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,23,18,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-1.133107779529596e-15,1.0,-0.8660254037844386,0.5000000000000001,420,0.2916666666666667,29,1,0,0,0,0,0,1,5,3998.62,1
2025-10-30 08:00:00,XAUUSD,H1,3963.69,3976.95,3956.5,3976.72,4933,0,5,2025-10-30 08:00:00,3954.5860000000007,3962.3817399334184,3949.542999999999,3959.830746054193,3973.856000000001,3970.2283613106556,,,,,,,3955.107090909092,3960.752571428572,,,,,,21.58862740670734,21.30486925338118,3916.4156,55.456883618121466,53.06167908677778,,56.99030341365195,41.67787926076722,-32.84671532846727,0.7841288667893132,-1.1751958866901502,,30.9399999999996,53.11965794530534,4037.581202988915,3973.856000000001,3910.1307970110875,0.5224714858930847,0.03207222556072171,25.07854251326884,24.173064569983303,0.6306338518494851,4023.015632536297,3970.2283613106556,3917.4410900850144,4030.22,3915.08,3972.6499999999996,4917.6,5202.6,,0.9481797562757083,-10765.0,-2427.8,34.470466434357974,3949.887051200773,0,0,0,0,0,0,0,0,0,0,20.449999999999818,0.5142428936409861,13.029999999999745,0.327656963527725,0.2300000000000182,7.190000000000055,1,4030.22,3915.08,1.3453298195497798,1.5500211229354814,0.003299996972479846,0.003294563931867828,0.004488785464974867,0.059697053452243326,-0.06904118557273467,0.0039176603700258415,0.4261087497638797,0.26636564531330287,,,,0.08760998064867549,8,3,30,44,10,4,2025,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,19,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-1.133107779529596e-15,1.0,-0.8660254037844386,0.5000000000000001,480,0.3333333333333333,29,1,1,0,0,0,0,1,5,3984.26,1
2025-10-30 09:00:00,XAUUSD,H1,3975.72,3977.11,3955.94,3961.58,4683,0,5,2025-10-30 09:00:00,3962.53,3962.1144932889456,3952.6939999999995,3960.1487922261576,3970.767500000001,3969.4047078524977,,,,,,,3957.2956363636376,3959.583428571429,,,,,17.891328109856172,20.248228040918516,20.146326947692327,3917.724488,50.98656470354464,50.075125590358304,,55.966690641161335,51.497903982680896,-49.34088680684169,0.801766889648281,-1.5352877577143431,,31.509999999999764,48.242936526572215,4030.4579933384834,3970.767500000001,3911.077006661518,0.42304050874649324,0.030064965192992336,24.799360905178215,24.030061495222196,0.6259967211359663,4021.1472519555746,3969.4047078524977,3917.662163749421,4030.22,3915.08,3972.6499999999996,4884.9,5182.15,,0.9036789749428327,-15448.0,-4227.35,34.56228735798607,3951.3240584931796,0,0,0,0,0,0,0,0,0,0,21.170000000000073,0.5343827462780021,14.139999999999873,0.3569282962858222,1.3900000000003274,5.639999999999873,0,4030.22,3915.08,1.732642026666125,1.1737741002327355,-0.0038071576575670063,-0.0038144233291825817,0.0044684885409399695,0.06375289868343766,-0.03192439739780336,0.003981303181979355,0.5275126431086362,0.1618516716628172,,,,-0.3000433336512132,9,3,30,44,10,4,2025,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,20,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-1.133107779529596e-15,1.0,-0.8660254037844386,0.5000000000000001,540,0.375,29,1,0,0,0,0,0,1,5,3974.35,1
2025-10-30 10:00:00,XAUUSD,H1,3961.53,3976.72,3960.08,3976.53,4847,0,6,2025-10-30 10:00:00,3970.2340000000004,3966.9196621926303,3956.2059999999997,3963.1271936395838,3968.789500000001,3970.083307104641,,,,,,,3961.6294545454557,3960.132238095239,,,,,16.631394989748525,19.23718896512975,19.14037602020518,3919.00719824,54.856291295883075,52.82795099364299,51.846862018637076,61.58622943675788,58.181074497190394,-33.05370955441737,0.8910516794751189,-0.9850376859084298,,35.120000000000346,96.59026463522616,4024.853040193003,3968.789500000001,3912.7259598069995,0.5690332787882454,0.028252211508320954,24.21654941195119,23.678153804973515,0.6089869663236839,4019.97959679741,3970.083307104641,3920.1870174118717,4030.22,3915.08,3972.6499999999996,4864.5,5170.0,,0.9375241779497099,-10601.0,-5530.05,41.31893937393081,3953.110084612137,0,0,0,0,100,0,0,0,0,0,16.639999999999873,0.4184552863929072,15.0,0.3772132990320707,0.18999999999959982,1.4500000000002728,1,4030.22,3915.08,1.350172135002115,1.5453171483680563,0.003773746838382719,0.0037666441194165617,0.004522876625258878,0.01352145748845581,-0.21097894258421235,0.0040983774624433755,0.336790883693067,-0.28625575836098077,,,,0.26914126851761483,10,3,30,44,10,4,2025,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,2,21,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-1.133107779529596e-15,1.0,-0.8660254037844386,0.5000000000000001,600,0.4166666666666667,29,1,0,0,0,0,0,1,5,3961.47,0
2025-10-30 11:00:00,XAUUSD,H1,3976.42,4011.8,3976.0,3998.62,5152,0,5,2025-10-30 11:00:00,3975.418,3977.4864414617537,3960.7870000000003,3969.5804311596594,3967.446500000001,3972.801087380389,,,,,,,3969.341090909092,3962.9732380952387,,,,,17.086142288791223,27.4032272854436,17.155642136410872,3920.2642542752,59.89483111622087,56.545370393734295,54.755969869350515,67.99281306844154,61.84857771545359,-13.626964433416312,1.1589223868589738,-0.6672496199211064,,45.809999999999945,190.7247828194897,4019.129332071936,3967.446500000001,3915.763667928066,0.8015846728040167,0.026053448772118324,25.04393873966897,24.255384576165262,0.6263145470104429,4024.8677481038817,3972.801087380389,3920.7344266568966,4025.36,3915.08,3970.2200000000003,4945.3,5160.25,,0.9984012402499879,-5449.0,-6842.5,49.57059706042398,3956.81888452737,0,0,0,0,0,0,0,0,0,0,35.80000000000018,0.8953088815641441,22.199999999999818,0.5551915410816687,13.180000000000291,0.42000000000007276,1,4025.36,3915.08,0.6687307120956789,2.0892207811695025,0.005555094517078807,0.005539721884207419,0.004727187130988199,-0.07717189890967571,-0.6909351971057974,0.004274432329011444,0.3196456501557888,-0.5864726771761258,,,,1.1757935133415813,11,3,30,44,10,4,2025,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,3,22,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-1.133107779529596e-15,1.0,-0.8660254037844386,0.5000000000000001,660,0.4583333333333333,29,1,0,0,0,0,0,1,5,3995.33,0
2025-10-30 12:00:00,XAUUSD,H1,3998.16,4001.01,3973.77,3984.26,4882,0,5,2025-10-30 12:00:00,3979.542,3979.744294307836,3964.1860000000006,3972.249443676085,3966.039500000001,3973.892412391781,,,,,,,3973.6089090909104,3964.5745238095246,,,,,17.373366406431753,25.257151984606914,16.453225786249757,3923.925684104192,55.55406199676604,53.659029284409456,52.61316489065877,74.94846020091238,68.1758342353706,-28.47394540942917,0.8604475137142575,-0.7013258897417995,,33.99000000000024,119.4749212479358,4014.159889222994,3966.039500000001,3917.9191107770084,0.6893220347362954,0.02426621783418586,25.20080025826406,24.3975091201574,0.6325089290925807,4026.200407042924,3973.892412391781,3921.584417740638,4022.32,3915.08,3968.7,4943.6,5119.1,,0.9536832646363618,-10331.0,-8113.8,50.57530797888956,3959.080843297244,0,0,0,0,0,-100,0,0,0,0,27.240000000000236,0.683690321414773,13.899999999999636,0.34887281452514735,2.850000000000364,10.490000000000236,0,4022.32,3915.08,0.9552589439444198,1.7363324682626204,-0.0035912389774471754,-0.003597702956579949,0.004939519842389138,0.03945814462846128,-1.12276973968217,0.004287404439810075,0.32275011937770387,-0.6071284783890816,,,,0.7381131750018096,12,3,30,44,10,4,2025,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,4,23,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-1.133107779529596e-15,1.0,-0.8660254037844386,0.5000000000000001,720,0.5,29,1,0,0,0,0,0,1,5,3996.33,1
2025-10-30 13:00:00,XAUUSD,H1,3984.31,3984.88,3963.78,3974.35,4870,0,5,2025-10-30 13:00:00,3979.068,3977.9461962052237,3966.827,3972.6313630077057,3964.3305000000014,3973.935992163992,,,,,,,3975.4569090909104,3965.3660000000004,,,,,17.04287791392039,23.70832083433948,18.34764551366014,3927.440656740024,52.714748301023526,51.74508955195305,51.17977921295267,73.05969120485237,72.00032149140209,-38.72001654259737,0.6689564684366989,-0.8526816563678041,,26.409999999999854,61.61058341310035,4008.5641240767536,3964.3305000000014,3920.096875923249,0.6132566029703233,0.02231581048893487,24.907885954102337,24.24048487634038,0.6267159649779798,4025.2331873500207,3973.935992163992,3922.6387969779635,4012.03,3915.08,3963.5550000000003,4890.1,5082.15,,0.9582558562812984,-15201.0,-9348.15,50.6443764022907,3960.163873323616,0,100,0,0,0,0,0,0,0,0,21.09999999999991,0.5309044246228921,9.960000000000036,0.25060701749971787,0.5700000000001637,10.569999999999709,0,4012.03,3915.08,0.9480795601796593,1.4913130449004235,-0.002487287476218958,-0.0024903859145846124,0.00503722520890397,0.14085459050968757,-1.3070989651361715,0.004312468573096067,0.3690003958058504,-0.6406941507994894,,,,0.441555526933293,13,3,30,44,10,4,2025,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,0,1,5,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-1.133107779529596e-15,1.0,-0.8660254037844386,0.5000000000000001,780,0.5416666666666666,29,1,0,0,0,0,0,1,5,4002.02,1
2025-10-30 14:00:00,XAUUSD,H1,3974.45,3985.04,3960.84,3961.47,5184,0,5,2025-10-30 14:00:00,3979.046,3972.4541308034823,3970.7880000000005,3970.602024279032,3962.7525000000014,3972.7487548150402,,,,,,,3974.48290909091,3965.093571428572,,,,,16.56356408575347,22.039038009462345,17.91118724899404,3930.815030470423,49.19550060988232,49.34324624096328,49.36701234828239,60.256410256410135,69.42152055405829,-52.03680727874303,1.0099799584890823,-0.7903772323273439,,39.60999999999967,32.927541045259225,4004.9846843497553,3962.7525000000014,3920.5203156502475,0.48481608257128794,0.02131457079378733,24.857322671666445,24.238557025086067,0.6274772413186632,4023.756230482466,3972.7487548150402,3921.7412791476145,4011.8,3915.08,3963.44,4912.5,5064.05,,1.0236865749745756,-20385.0,-10564.4,50.514458355903,3960.792888837689,0,0,0,0,0,0,0,0,0,0,24.199999999999818,0.6108843434381636,12.980000000000018,0.32765614784410885,10.590000000000146,0.6299999999996544,0,4011.8,3915.08,1.2704879754232743,1.1710299459544027,-0.0032407815114421368,-0.003246044217106744,0.004588977268339065,0.3797418537083737,-1.4452455966325444,0.0042883347241996946,0.3646642227441543,-0.6051182063041503,,,,-0.05919780820961933,14,3,30,44,10,4,2025,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,0,1,6,1,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-1.133107779529596e-15,1.0,-0.8660254037844386,0.5000000000000001,840,0.5833333333333334,29,1,0,0,0,0,0,1,5,4001.28,1
2025-10-30 15:00:00,XAUUSD,H1,3961.64,3995.33,3959.93,3995.33,5480,0,5,2025-10-30 15:00:00,3982.8059999999996,3980.0794205356547,3976.5200000000004,3975.0980198646625,3962.870500000002,3974.89934959456,,,,,,,3978.9450909090915,3968.1961904761906,,-5.408442149248003,-13.597017575523852,8.188575426275849,16.596780997211503,22.740813772514244,16.122871870292045,3934.054429251606,57.27141931216582,55.09653032398053,53.82572036291899,64.07154673283682,65.79588273136645,-17.0285359801491,1.4555575023933232,0.05910387506042891,,57.31999999999971,90.4146924467869,4005.45149269563,3962.870500000002,3920.2895073043737,0.8811501088293184,0.02148997434845679,25.610371052261705,24.770054309605783,0.6410076527411179,4027.8860776952433,3974.89934959456,3921.912621493877,4011.8,3915.08,3963.44,5031.1,5096.25,,1.075300466028943,-14905.0,-11264.85,51.34974119720938,3962.364842929956,0,0,0,0,0,0,0,0,0,0,35.40000000000009,0.8860344452147905,33.690000000000055,0.8432344762510244,0.0,1.7100000000000364,1,4011.8,3915.08,0.41223128001942905,2.008595034703016,0.008547332177196942,0.008511010555416837,0.0051063720506327025,0.36405419466099714,-1.7353340053644806,0.0047319794814762815,0.3626718751771195,-0.8713919290375838,,,,1.4859966900819563,15,3,30,44,10,4,2025,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,0,1,7,2,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-1.133107779529596e-15,1.0,-0.8660254037844386,0.5000000000000001,900,0.625,29,1,0,0,0,0,0,1,5,4004.28,1
2025-10-30 16:00:00,XAUUSD,H1,3995.28,4014.61,3986.58,3996.33,5674,0,5,2025-10-30 16:00:00,3982.3479999999995,3985.496280357103,3978.8830000000007,3978.9583798892695,3962.9530000000022,3976.9403639188877,,,,,,,3982.5469090909096,3971.3828095238096,,-3.1070738822886597,-11.499028836876814,8.391954954588154,17.4037095611393,26.35324316527474,14.857897800973502,3937.1642520815417,57.48635859558981,55.25412220562592,53.94991796198737,70.85611167635368,65.06135622186689,-18.366321712046783,0.5948095753517846,0.04130493556431247,,23.63000000000011,139.41390697581897,4005.7858435192006,3962.9530000000022,3920.120156480804,0.8896192414243705,0.021616629578598764,25.78320169138588,24.92528981867218,0.6451719875832546,4030.234419209503,3976.9403639188877,3923.6463086282724,4014.61,3915.08,3964.8450000000003,5086.5,5143.1,,1.1032256810095078,-9231.0,-11918.45,51.928597504227746,3964.8237114522753,100,0,0,0,0,0,0,0,0,0,28.0300000000002,0.7013935285624611,1.0499999999997272,0.026274106492700233,18.2800000000002,8.700000000000273,1,4014.61,3915.08,0.45741968255875265,2.033115383364237,0.0002502922161624621,0.00025026089829136364,0.004406662683749224,0.6573357429007429,-0.9784380889543038,0.004731378599621115,0.3690517300410253,-0.8666390978195389,,,,1.5190154475528121,16,3,30,44,10,4,2025,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,8,3,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-1.133107779529596e-15,1.0,-0.8660254037844386,0.5000000000000001,960,0.6666666666666666,29,1,0,0,0,0,0,1,5,4015.81,1
2025-10-30 17:00:00,XAUUSD,H1,3996.73,4008.13,3988.44,4002.02,5313,0,5,2025-10-30 17:00:00,3985.899999999999,3991.0041869047354,3982.7210000000005,3983.151401727584,3964.585000000002,3979.3289006885175,,,,,,,3986.7536363636364,3975.103476190476,,-0.8146961929924146,-9.362162308099935,8.54746611510752,18.153000370500827,24.87672200554984,14.02543857177795,3941.810996956649,58.757628907380166,56.17308184820112,54.669385512973754,83.98522996046661,72.97096278988572,-12.64945242640422,0.968301863943255,0.8222946656656571,,38.38000000000011,119.53573121463894,4010.6391379243046,3964.585000000002,3918.530862075699,0.9064238490527006,0.02323276606469666,25.347972999144037,24.675990303497322,0.6333794683470857,4031.231550450071,3979.3289006885175,3927.426250926964,4014.61,3915.08,3964.8450000000003,5101.8,5079.1,,1.046051465810872,-3918.0,-11976.75,51.908451513123296,3966.866841290771,0,0,0,0,0,0,0,0,0,0,19.690000000000055,0.4920015392226939,5.289999999999964,0.1321832474600318,6.110000000000127,8.289999999999964,1,4014.61,3915.08,0.31459113147860696,2.1724029365170603,0.0014238063423190894,0.0014227936911676681,0.004291625613197298,0.4301048830105608,-0.9687507296865567,0.004494171797398847,0.3100443770945108,-0.7396907482151042,,,,1.5845318693985704,17,3,30,44,10,4,2025,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,9,4,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-1.133107779529596e-15,1.0,-0.8660254037844386,0.5000000000000001,1020,0.7083333333333334,29,1,0,0,0,0,0,1,5,4023.55,1
2025-10-30 18:00:00,XAUUSD,H1,4001.76,4003.96,3991.65,4001.28,4894,0,5,2025-10-30 18:00:00,3991.285999999999,3994.4294579364905,3985.1770000000006,3986.447510504387,3967.360000000002,3981.4194815753253,,,,,,,3990.1279999999997,3978.598238095238,,0.9315791612198154,-7.303414014235985,8.2349931754558,18.8487704077651,23.972417973541546,13.515594041284187,3946.17893713925,58.51257426068883,56.015986203166854,54.55443138871284,85.19709300378439,80.01281154686824,-13.392946850195822,0.6175943994045419,1.4065660021592707,,24.5600000000004,100.61742985542205,4015.2009878655576,3967.360000000002,3919.5190121344463,0.8545077298081861,0.024117291027562746,24.416689213490887,24.0871336223784,0.6102219593102929,4030.5938663607235,3981.4194815753253,3932.245096789927,4014.61,3915.08,3964.8450000000003,5097.9,5007.75,,0.977285207927712,-8812.0,-11963.7,51.894389341864496,3968.517797537093,100,0,0,0,0,0,0,0,0,0,12.309999999999945,0.3076515515035175,0.4800000000000182,0.011996161228407364,2.199999999999818,9.63000000000011,0,4014.61,3915.08,0.3331433941138817,2.1543106206014144,-0.00018490662215575604,-0.00018492371949285427,0.004222552049304698,0.7357074430964452,-0.46037426194251807,0.004242336448035243,0.33922734417718164,-0.5311158700481468,,,,1.3821255744198413,18,3,30,44,10,4,2025,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,10,5,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-1.133107779529596e-15,1.0,-0.8660254037844386,0.5000000000000001,1080,0.75,29,1,0,0,0,0,0,1,5,4024.23,1
2025-10-30 19:00:00,XAUUSD,H1,4001.32,4017.82,3994.39,4004.28,4650,0,5,2025-10-30 19:00:00,3999.8479999999995,3997.7129719576606,3989.447,3989.689781321771,3971.0705000000016,3983.5966738062466,,,,,,,3993.601272727272,3982.1144285714277,,2.528443565104226,-5.337042498367943,7.865486063472169,20.036701692628835,26.412116804196955,12.578367633194054,3950.2848009108952,59.25448676509358,56.53343814128872,54.95266078088187,85.86831457285636,85.0168791790358,-16.35265700483084,1.0778527759126577,1.8882615322373342,,42.70000000000027,115.07582309865809,4018.2742852186525,3971.0705000000016,3923.8667147813508,0.8517673407563621,0.023773833891214395,24.346211412527275,24.0558415451223,0.608004720262501,4032.5396201131052,3983.5966738062466,3934.653727499388,4017.82,3915.08,3966.45,5094.6,4989.75,,0.9319104163535247,-4162.0,-11467.65,58.17558084367458,3970.240847203434,0,0,0,0,0,0,0,0,0,0,23.43000000000029,0.5851239174083803,2.9600000000000364,0.07392090463204462,13.539999999999964,6.930000000000291,1,4017.82,3915.08,0.33813819213441526,2.2276164503980804,0.0007497600767754076,0.0007494791471001778,0.003926754702333697,0.6770254212512512,-0.15962529525864003,0.0040965343458316495,0.271716788015166,-0.3084252522697425,,,,1.3714415710193735,19,3,30,44,10,4,2025,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,11,6,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-1.133107779529596e-15,1.0,-0.8660254037844386,0.5000000000000001,1140,0.7916666666666666,29,1,0,0,0,0,0,1,5,4037.9,1
2025-10-30 20:00:00,XAUUSD,H1,4004.88,4017.7,4000.3,4015.81,4706,0,5,2025-10-30 20:00:00,4003.9439999999995,4003.7453146384405,3993.375,3994.43891199054,3974.7905000000014,3986.6646096342233,,,,,,,3998.3945454545446,3986.375333333332,,4.670506063132052,-3.335532786067944,8.006038849199996,21.139780742859443,25.024297524538312,11.917439876536282,3955.6876168380236,62.062490950449444,58.50351782423052,56.47287256915675,89.13632759381319,86.73391172348465,-2.8454133635337047,0.9877958923986352,1.8876493437627762,,39.279999999999745,121.72932873571305,4023.7519058107423,3974.7905000000014,3925.8290941892606,0.9188962645247402,0.024635968014284453,23.850053454489586,23.738896709640265,0.5939039310746671,4034.193261310396,3986.6646096342233,3939.1359579580508,4017.82,3915.08,3966.45,5080.5,4972.5,,0.9464052287581699,544.0,-10988.85,57.964795629432665,3972.0885155803935,0,0,0,0,0,0,0,0,0,0,17.399999999999636,0.4332874314272746,10.929999999999836,0.2721742313505827,1.8899999999998727,4.579999999999927,1,4017.82,3915.08,0.05005216880281234,2.508335802739672,0.0028794190216467896,0.002875281435355883,0.0038683262085485713,0.7619514897418108,0.16198044063240755,0.004096384240445553,0.2719340206935214,-0.30789795447976104,,,,1.6331582968403053,20,3,30,44,10,4,2025,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,12,7,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-1.133107779529596e-15,1.0,-0.8660254037844386,0.5000000000000001,1200,0.8333333333333334,29,1,0,0,0,0,0,1,5,4036.73,1
